schedule_id,menu_id,history_no,cooking_date,recipe_id,directions_detail_id,sequence_no,directions_detail,cooking_order,start_of_cooking_time,end_of_cooking_time,indent_no,start_pararell_flag,created_id,created_at,updated_id,updated_at
138489,159,1,0,236,16605,8,厚揚げとエリンギを加熱しているフライパンにいんげんとかつお節を加え、強火にして30秒加熱し味をなじませ、火を止め粗熱が取れたら保存,4,54,54,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138490,159,1,0,21,12773,2,赤味噌、日本酒、砂糖、みりんをよく混ぜ火にかけてとろみがついたら火を止め、味噌たれを作る,8,54.1,56.1,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138491,159,1,0,21,12774,3,そぼろと味噌たれを混ぜ、もう一度火にかけ沸々してきたら生姜汁を加えて火を止め、粗熱が取れたら保存,8,57,59,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138492,159,1,0,230,16895,1,鶏もも肉は、黄色の脂肪を取り除いて、容器に味噌を広げたところに浸けて、保存,9,57.1,59.1,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138493,159,1,1,322,22098,5,豚ばら肉薄切りはさっと茹で、水気を切る,1,1,4,0,1,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138494,159,1,1,21,12775,4,いんげんは塩を加えて茹でる,2,1.1,3.1,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138495,159,1,1,322,22094,1,胡麻は軽く炒り、バーミックスでペースト状にする（バーミックスが無い時は、すり鉢でも可）,1,1.2,2.2,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138496,159,1,1,322,22095,2,★の材料をペースト状にしたごまに加えて、さらによく混ぜごまだれを作る,1,3,3,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138497,159,1,1,322,22096,3,キャベツはざく切りにする,1,4,4,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138498,159,1,1,322,22097,4,キャベツはレンジで2分加熱する,1,5,6,0,1,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138499,159,1,1,21,12776,5,茹でたいんげんは冷水にとり3cmの長さに切る,2,5.1,5.1,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138500,159,1,1,21,12777,6,器にいんげんを盛り付けて肉味噌をかければ完成,2,6,6,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138501,159,1,1,322,22099,6,皿にキャベツと茹でた豚肉を盛り付け、ごまだれをかけて完成,1,7,7,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138502,159,1,2,145,12817,7,200℃のオーブンでこんがりと焦げ目がつくまで焼けたら完成。,1,1,15,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138503,159,1,3,261,1464,1,春雨は熱湯で茹で、水に取り水分を切る(長い場合は食べやすい長さに切る),2,1,5,0,1,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138504,159,1,3,59,12317,3,スライスベーコンは1口大に切る,1,1.1,1.1,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138505,159,1,3,59,12318,4,深めの耐熱容器に塩、こしょうした豚肉、キャベツ、ベーコンを入れ、★の調味料を加え、レンジで10分加熱する,1,2,11,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138506,159,1,3,261,1465,2,ハム、きゅうりは千切りにする,2,2.1,4.1,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138507,159,1,3,261,1466,3,ボウルにマヨネーズと材料を加え塩、こしょうで味を整え完成,2,6,6,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138508,159,1,3,59,12319,5,加熱後、バターを加えてよく混ぜ、塩、こしょうで味を調える,1,12,12,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138509,159,1,3,59,12320,6,器に煮汁ごと盛り付け、お好みでマスタードを添えて完成,1,13,13,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138510,159,1,4,80,11372,2,さやいんげんに軽く塩をして耐熱性の平皿にのせ、皿ごとラップで包み込み、レンジで2～3分加熱する,1,1,2,0,1,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138511,159,1,4,80,11371,1,玉ねぎは薄切りにして水にさらす,1,1.1,2.1,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138512,159,1,4,80,11373,3,さやいんげんは、加熱後冷水にさらし、水気を切ってから適当な長さに切る,1,3,4,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138513,159,1,4,80,11374,4,★を合わせてすり、水気を切った玉ねぎとさやいんげんに和えて完成,1,5,5,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138514,159,1,5,230,16896,2,味噌漬けした鶏もも肉から、味噌を取り除きグリル(フライパンでも可)でこんがり焼く(約10分),1,1,11,0,1,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138515,159,1,5,281,16318,3,鍋に水を入れて火にかけて沸騰してきたら、鶏がらスープの素を加える,2,1.1,3.1,1,1,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138516,159,1,5,281,16317,2,卵は溶きほぐす,2,1.2,1.2,2,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138517,159,1,5,281,16319,4,スープに水菜を加えて再び沸騰したら、溶き卵を流し入れる,2,4,5,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138518,159,1,5,281,16320,5,スープの味をみて薄いようなら塩やこしょうで味を整えて、完成,2,6,6,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138519,159,1,5,230,16897,3,鶏の味噌漬け焼きを、食べやすい大きさに切り分けてから器に盛り付けて完成,1,12,12,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138603,160,1,0,259,1452,1,豚ばら肉に塩、こしょうを振る,1,1,1,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138604,160,1,0,259,1453,2,フライパンにサラダ油を入れて中火にかけ、豚ばら肉の1面1面を1分ずつ焼く,1,2,5,0,1,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138605,160,1,0,259,1454,3,★印材料の万能ねぎはみじん切りにする,1,2.1,2.1,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138606,160,1,0,259,1455,4,★印調味料と切ったねぎ、スライスした生姜を鍋に入れ一煮立ちさせ、たれを作り冷ます,1,3,5,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138607,160,1,0,45,267,1,かぼちゃは5mmの厚さ、5cmの長さに切る,2,3.1,5.1,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138608,160,1,0,259,1456,5,表面を焼いた豚ばら肉とたれを保存袋に入れ、しっかりと口を閉じ、鍋のお湯を85℃に保ちながら肉が柔らかくなるまで40分ほど湯煎する,1,6,45,0,1,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138609,160,1,0,45,268,2,ナスは縦半分に切り、5cmの長さにそろえる,2,6.1,7.1,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138610,160,1,0,45,269,3,ナスを塩水(レシピ分量外)に10分ほどつけて、あく抜きする,2,8,17,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138611,160,1,0,215,15981,1,鶏もも肉は食べやすい大きさに切り、しょう油、酒、生姜汁、にんにくすりおろしを加えて下味をつける,3,8.1,9.1,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138612,160,1,0,215,15982,2,下味をつけた鶏もも肉に溶き卵1個分を混ぜ、片栗粉をつけて、180度の揚げ油でからりと揚げる,3,10,16,1,1,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138613,160,1,0,333,11038,1,豚ミンチに酒とstillたれを加えて下味をつけ、保存,4,11,11,2,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138614,160,1,0,45,270,4,かぼちゃとナスの水分をペーパーで取る,2,18,19,2,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138615,160,1,0,45,271,5,かぼちゃとナスを180度の揚げ油で素揚げする,2,20,24,2,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138616,160,1,0,45,272,6,stillだしたれを水で薄めたものをかけて保存,2,25,25,2,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138617,160,1,0,215,15983,3,フライパンにstillたれと鷹の爪を加え中火にかけ、から揚げにたれを絡めて保存,3,26,27,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138618,160,1,0,21,12772,1,★の鶏むねミンチと日本酒をよく混ぜ、小鍋で炒り煮し、そぼろにする,5,28,32,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138619,160,1,0,21,12773,2,赤味噌、日本酒、砂糖、みりんをよく混ぜ火にかけてとろみがついたら火を止め、味噌たれを作る,5,33,35,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138620,160,1,0,21,12774,3,そぼろと味噌たれを混ぜ、もう一度火にかけ沸々してきたら生姜汁を加えて火を止め、粗熱が取れたら保存,5,36,38,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138621,160,1,0,273,13358,1,鶏ミンチに酒小1を混ぜて、小鍋で炒り煮しそぼろ状にし、一旦取り出す,6,39,43,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138622,160,1,0,259,1457,6,保存袋に入れた状態で粗熱が取れたら保存,1,46,46,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138623,160,1,0,273,13359,2,鍋に赤味噌、日本酒、砂糖、みりんを入れてよく混ぜ火にかけ、沸々してとろみがついてきたら火を止める,6,47,49,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138624,160,1,0,273,13360,3,鍋に鶏そぼろと生姜汁を加えてもう一度火にかけ粗熱が取れたら保存,6,50,52,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138625,160,1,1,299,1667,1,クラゲ(塩抜き済み)は水で洗い、水気を切る,1,1,2,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138626,160,1,1,299,1668,2,きゅうりは輪切りにし、塩を少々を振る,1,3,4,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138627,160,1,1,299,1669,3,ミニトマトは、食べやすく切る,1,5,6,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138628,160,1,1,299,1670,4,★印たれの材料を混ぜ、水気を切ったクラゲときゅうり、トマトを加えて和える,1,7,8,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138629,160,1,1,273,13361,4,鶏むね肉は厚さが均一になるように包丁を入れ酒を振り、生姜は薄切りにし包丁の背で叩く。,2,9,9,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138630,160,1,1,273,13362,5,耐熱容器に鶏むね肉、白ねぎ(青い所だけカットしたもの)、生姜をのせてカバーをして鶏むね肉1枚につきレンジで2分加熱し、ひっくり返してそのまま1分蒸らす,2,10,12,0,1,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138631,160,1,1,273,13364,7,レタスは1cm幅に切る,2,10.1,10.1,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138632,160,1,1,273,13363,6,レンジで加熱した鶏むね肉の粗熱が取れたら繊維にそって裂く,2,13,14,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138633,160,1,1,273,13365,8,レタスの上に鶏むね肉をのせ、肉味噌をかけ完成,2,15,15,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138634,160,1,2,21,12775,4,いんげんは塩を加えて茹でる,2,1,3,0,1,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138635,160,1,2,333,11039,2,ナスはへたを落とし、縦半分に切り4cmの長さに切る,1,1.1,1.1,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138636,160,1,2,333,11040,3,フライパンにサラダ油大1(分量外)を加え、なすを片面2分ずつ焼いて取り出す,1,2,6,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138637,160,1,2,21,12776,5,茹でたいんげんは冷水にとり3cmの長さに切る,2,4,4,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138638,160,1,2,21,12777,6,器にいんげんを盛り付けて肉味噌をかければ完成,2,5,5,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138639,160,1,2,333,11041,4,フライパンにサラダ油大2を加え、にんにくと生姜のみじん切り、豆板醤を炒める,1,7,7,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138640,160,1,2,333,11042,5,香りが出てきたら刻んだ万能ねぎを加え、豚ミンチを炒める,1,8,10,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138641,160,1,2,333,11043,6,ナスを戻し入れ、調味料★を合わせて加え味をみる,1,11,12,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138642,160,1,2,333,11044,7,胡麻油を回しかけ、ねぎを散らす,1,13,13,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138643,160,1,2,333,11045,8,麻婆ナスを器に盛り付け完成,1,14,14,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138644,160,1,3,95,538,4,春雨は熱湯で茹で、水に取り水分を切る(長い場合は食べやすい長さに切る),1,1,4,0,1,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138645,160,1,3,322,22098,5,豚ばら肉薄切りはさっと茹で、水気を切る,2,1.1,4.1,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138646,160,1,3,95,535,1,じゃがいも、ハム、きゅうりは千切りにする,1,1.2,5.2,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138647,160,1,3,95,536,2,じゃがいもは酢大さじ1(分量外)をいれた熱湯で1分程茹でる,1,6,9,0,1,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138648,160,1,3,322,22094,1,胡麻は軽く炒り、バーミックスでペースト状にする（バーミックスが無い時は、すり鉢でも可）,2,6.1,7.1,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138649,160,1,3,322,22095,2,★の材料をペースト状にしたごまに加えて、さらによく混ぜごまだれを作る,2,8,8,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138650,160,1,3,322,22096,3,キャベツはざく切りにする,2,9,9,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138651,160,1,3,322,22097,4,キャベツはレンジで2分加熱する,2,10,11,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138652,160,1,3,95,537,3,茹でたじゃがいもは、ざるに取り、さっと水にさらしたらペーパーで水気を切る,1,10.1,11.1,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138653,160,1,3,95,539,5,★調味料、じゃがいも、ハム、きゅうり、春雨を加えて和えて塩、こしょうで味を整え完成。,1,12,14,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138654,160,1,3,322,22099,6,皿にキャベツと茹でた豚肉を盛り付け、ごまだれをかけて完成,2,15,15,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138655,160,1,4,92,11742,1,玉ねぎは皮をむいて薄切りにし、しめじは石づきを取りほぐす,1,1,3,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138656,160,1,4,92,11743,2,じゃがいもは、皮をむいて5mm厚さに切る,1,4,6,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138657,160,1,4,92,11744,3,厚手の鍋にバターを入れて中火にかけ玉ねぎを炒め、しんなりしてきたら、しめじ、じゃがいもを加えて炒める,1,7,10,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138658,160,1,4,92,11745,4,全体が炒まったら、水とコンソメ固形を加えて、柔らかくなるまで加熱する,1,11,15,0,1,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138659,160,1,4,103,14692,1,セロリは筋を取って薄切りにする,2,11.1,12.1,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138660,160,1,4,103,14693,2,りんごは4つ切りにして芯を取り除き、更に薄切りにして塩水につける,2,13,15,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138661,160,1,4,92,11746,5,じゃがいもが軽くつぶれるくらいまで柔らかくなったら、コーン缶(粒)、牛乳を加え、塩、ホワイトペッパー、カレー粉で味を調える,1,16,17,0,1,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138662,160,1,4,103,14694,3,★の材料をよく混ぜてドレッシングを作る,2,16.1,17.1,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138663,160,1,4,92,11747,6,スープを器に注ぎ、お好みでパセリを散らして完成,1,18,18,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138664,160,1,4,103,14695,4,セロリと水気を切ったりんごをドレッシングで和えて、完成,2,19,20,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138665,160,1,4,259,1458,7,煮豚をスライスし、お好みで人参、きゅうり、セロリの千切りを添えて盛り付け完成,3,21,21,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138666,160,1,5,45,273,7,大根はすりおろし、大葉は千切りにする,1,1,3,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138667,160,1,5,45,274,8,素揚げした野菜を器にもり、大根おろしと大葉を乗せる,1,4,4,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138668,160,1,5,215,15984,4,ごまを振り盛り付け完成,2,5,5,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138669,161,1,0,345,19198,1,干し椎茸は水で戻して石づきを取る,1,1,10,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138670,161,1,0,225,22356,1,干し椎茸(10分)は熱湯で戻して保存,2,1.1,10.1,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138671,161,1,0,225,22357,2,鶏もも肉は黄色の脂肪を取り除き一口大に切り、酒としょう油で下味をつけ保存,2,1.2,3.2,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138672,161,1,0,225,22358,3,ごぼうは皮をアルミ箔でこすり落とし大きめの乱切りにし保存,2,4,6,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138673,161,1,0,1919,21584,1,ごぼうの皮をアルミ箔でこすり落として、千切りにしてから水にさらす,3,7,9,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138674,161,1,0,1919,21585,2,鍋に、ごぼうと酢小さじ1(分量外)、水を加えて加熱して、沸騰してから5分茹でる,3,10,17,0,1,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138675,161,1,0,147,12736,3,レーズンは熱湯をかけて、ペーパーで水分を取る,4,10.1,10.1,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138676,161,1,0,345,19199,2,筍(水煮)、椎茸、あげを5mm角に切る,1,11,15,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138677,161,1,0,345,19200,3,刻んだ筍(水煮)、椎茸、あげを鍋に入れ油を切ったツナ缶を加えstillたれと、しょう油で炒り煮する,1,16,20,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138678,161,1,0,1919,21586,3,フライパンにサラダ油を加えて、温まったらごぼうを炒めて、★の調味料を入れてから中火で炒り煮する,3,21,25,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138679,161,1,0,1919,21587,4,水分が無くなったら火を止めて、ごぼうをボウルに移して冷ます,3,26,28,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138680,161,1,0,1919,21588,5,ごぼうの入ったボウルに、マヨネーズを入れて混ぜ合わせてから容器に移して、保存,3,29,30,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138681,161,1,0,147,12734,1,かぼちゃは種と皮を取る,4,31,32,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
138682,161,1,0,147,12735,2,かぼちゃを耐熱容器に入れてレンジで4分加熱する,4,33,36,0,1,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
